date,branch,revenue,orders,profit,customer_rating,complaints,marketing_spend,online_orders,dinein_orders
2023-10-13,T Nagar,19547.38,44,4723.04,4.4,2,1689.07,20,24
2023-04-19,Velachery,37569.36,93,9583.43,4.2,3,2342.9,47,46
2023-08-03,Anna Nagar,52482.29,119,13847.71,4.2,2,3335.47,53,66
2023-07-25,Velachery,38632.42,95,10119.62,3.1,3,2274.78,41,54
2022-06-12,T Nagar,52343.89,123,10822.16,4.0,0,4240.01,73,50
2022-02-20,T Nagar,70790.98,160,15641.06,4.4,1,6205.09,90,70
2022-06-09,Anna Nagar,42225.35,102,9439.5,4.3,3,2907.74,54,48
2022-01-03,Anna Nagar,52029.57,146,12526.35,3.5,4,2524.8,53,93
2022-04-24,OMR,49168.29,120,10461.4,4.0,3,3186.68,47,73
2022-04-30,T Nagar,70421.43,174,13051.49,3.9,4,4220.36,72,102
2022-01-24,Adyar,58723.32,143,14682.06,4.1,2,4772.93,64,79
2022-05-17,Velachery,35418.54,91,8065.65,4.3,3,2487.49,47,44
2022-11-13,Velachery,49530.12,131,11151.85,4.4,2,3885.88,70,61
2023-03-30,Velachery,42205.32,113,9182.85,3.2,3,1967.27,56,57
2022-11-10,T Nagar,60073.72,146,11174.22,3.5,1,5325.24,68,78
2022-03-26,Velachery,47680.15,113,13086.91,5.0,1,2661.87,48,65
2022-02-22,Adyar,51033.44,134,10245.53,3.5,0,3992.17,78,56
2022-02-23,Anna Nagar,36102.08,81,9497.08,3.8,2,3186.06,30,51
2023-09-16,OMR,49526.85,117,11580.39,4.3,1,3773.07,59,58
2023-03-28,Velachery,35239.71,82,8104.85,4.2,1,1784.34,41,41
2022-10-11,Adyar,63951.96,158,14662.51,4.2,2,5658.29,87,71
2022-04-05,T Nagar,49861.39,135,12279.48,4.5,3,3670.06,55,80
2023-08-21,OMR,41843.12,110,8320.2,3.9,1,3376.7,47,63
2023-10-22,T Nagar,60289.56,164,16736.96,3.7,2,3361.34,74,90
2022-04-04,OMR,39397.62,107,10113.67,4.3,1,2725.64,57,50
2022-04-25,Adyar,53768.81,149,10501.02,3.8,1,4439.13,89,60
2022-05-28,Velachery,40328.09,107,11248.11,4.5,2,2138.41,48,59
2022-05-15,Velachery,37780.86,101,10518.09,4.3,2,3111.75,36,65
2022-02-11,T Nagar,61015.74,142,16110.9,3.7,0,3427.89,79,63
2023-02-13,Velachery,39165.7,99,10739.88,4.1,2,2413.13,51,48
2022-12-22,T Nagar,60911.92,157,14678.14,4.1,1,3272.03,82,75
2022-11-17,Adyar,54835.0,130,14670.45,4.0,1,2575.48,58,72
2023-08-19,T Nagar,56338.05,152,12612.61,4.2,1,4505.81,70,82
2022-01-04,Velachery,48129.69,135,9069.49,3.8,2,2414.08,52,83
2022-03-18,T Nagar,,122,12926.9,3.3,4,3707.06,55,67
2023-07-05,Adyar,50095.28,136,9284.39,3.3,4,4177.35,65,71
2022-04-04,Adyar,49952.06,133,11864.88,4.1,2,2535.44,77,56
2023-10-11,Velachery,39843.7,100,9739.02,5.0,3,2206.15,55,45
2022-10-05,OMR,43639.77,114,9940.67,4.4,1,3691.6,62,52
2023-11-25,OMR,56891.26,158,11532.43,3.4,4,4569.77,81,77
2022-08-22,T Nagar,52922.03,119,10058.13,3.4,3,2836.21,70,49
2023-02-03,Anna Nagar,44775.47,104,9572.91,4.0,2,3370.45,41,63
2023-06-10,OMR,54549.91,136,11541.68,4.9,0,3108.9,47,89
2023-12-06,Anna Nagar,49602.99,119,10298.01,4.3,3,2523.42,49,70
2023-03-08,Anna Nagar,49545.87,132,10433.84,4.5,4,3178.7,48,84
2022-10-20,Anna Nagar,55653.38,129,10309.18,4.5,0,2670.32,55,74
2023-07-08,OMR,49992.12,114,9957.45,,1,2449.08,63,51
2022-05-26,Anna Nagar,38007.89,88,7291.19,4.8,2,2299.3,49,39
2023-07-28,Velachery,43744.92,103,8903.01,4.9,1,3434.39,36,67
2023-02-02,Adyar,51738.24,145,10890.95,4.7,1,3182.54,60,85
2023-03-12,T Nagar,67282.39,175,16580.12,3.4,4,5716.58,93,82
2023-08-14,Velachery,40740.43,102,7571.24,3.8,5,2598.83,36,66
2023-08-19,OMR,47728.8,129,10718.57,3.5,1,3058.7,75,54
2022-12-06,Anna Nagar,50123.8,113,9224.23,3.6,3,3288.66,58,55
2022-02-06,Adyar,62289.87,157,11809.2,3.6,0,4973.51,61,96
2022-09-23,Anna Nagar,43996.02,110,11182.21,4.4,3,2843.39,51,59
2023-11-06,Adyar,60436.29,146,15194.73,4.3,0,3576.03,80,66
2022-11-08,Velachery,47115.28,127,12119.35,4.2,2,2485.53,50,77
2022-09-29,Anna Nagar,,133,12352.37,4.2,3,2281.89,47,86
2023-11-28,Anna Nagar,48483.01,136,9014.49,,2,2679.48,78,58
2023-12-27,OMR,39310.28,106,8578.51,4.6,4,1638.09,60,46
2022-09-02,Anna Nagar,47389.16,105,10664.83,4.3,2,3111.97,62,43
2023-06-15,OMR,39210.72,104,7753.12,4.1,4,2507.45,39,65
2023-04-22,Anna Nagar,58102.05,132,10805.6,4.2,3,4905.55,57,75
2023-07-27,Velachery,40574.63,91,8725.52,4.0,3,2393.35,42,49
2022-09-24,OMR,51418.75,130,14115.51,4.9,1,4271.47,73,57
2022-09-25,OMR,50336.5,114,13934.86,3.4,4,3045.52,41,73
2022-03-25,T Nagar,57304.52,140,12118.68,5.0,4,2442.17,82,58
2023-03-31,Velachery,33819.03,77,8570.99,3.3,2,2855.64,41,36
2022-07-03,OMR,49913.77,117,13942.65,4.5,2,4170.86,53,64
2023-12-01,OMR,44473.68,119,11400.7,4.6,1,3006.27,49,70
2022-12-11,Velachery,16665.13,46,4500.44,4.8,3,1246.84,26,20
2023-05-04,Adyar,47518.82,114,11350.68,4.1,2,2256.25,46,68
2022-09-08,Anna Nagar,47210.49,105,12211.98,4.3,1,3714.67,56,49
2023-06-30,Anna Nagar,38178.81,94,8010.13,4.1,1,2333.75,39,55
2022-01-09,T Nagar,73122.3,184,16012.14,4.1,0,4360.68,92,92
2022-11-07,Anna Nagar,,130,13252.94,3.7,4,3988.0,69,61
2023-02-06,T Nagar,53673.64,133,10810.32,3.8,3,3825.01,63,70
2023-12-21,T Nagar,21602.82,49,5344.32,3.5,1,,24,25
2023-10-06,OMR,48765.73,123,9538.27,4.2,4,2255.67,57,66
2022-01-16,Anna Nagar,55861.64,132,15066.5,4.6,1,4712.17,71,61
2022-11-02,OMR,51644.28,128,13099.97,4.4,2,3349.84,47,81
2023-07-19,Adyar,46737.37,109,12012.18,4.3,5,3717.45,46,63
2022-02-07,OMR,42488.23,106,9411.34,,3,3241.21,42,64
2022-12-30,Anna Nagar,45802.71,119,8755.13,3.9,2,3138.42,58,61
2022-07-02,Anna Nagar,52856.36,130,10717.95,4.1,3,4662.01,75,55
2023-04-10,T Nagar,48965.73,108,9183.99,4.4,3,4251.32,45,63
2023-07-30,OMR,51093.37,115,13154.25,4.3,1,2270.04,46,69
2023-01-27,T Nagar,57307.86,130,13384.3,4.3,3,4750.25,47,83
2023-03-29,T Nagar,42991.02,105,9417.45,4.5,0,1955.23,60,45
2023-05-24,Adyar,42361.82,99,8708.86,4.4,3,2812.23,42,57
2023-09-07,Anna Nagar,43089.24,102,8664.93,3.7,2,3172.49,53,49
2022-01-07,Velachery,42521.41,98,11452.53,4.1,2,2096.5,37,61
2023-02-06,Anna Nagar,46485.47,104,11673.25,3.9,3,,56,48
2022-07-24,T Nagar,59465.47,159,16574.89,4.4,0,4043.31,83,76
2022-08-30,Adyar,51535.1,130,14162.1,4.2,2,4543.46,55,75
2022-08-23,Adyar,51027.72,131,12523.5,4.4,1,2536.65,49,82
2023-12-28,Anna Nagar,55049.44,142,11852.17,4.8,1,3953.58,76,66
2022-04-07,T Nagar,59336.66,165,14639.81,4.4,1,3214.26,84,81
2022-03-03,Velachery,,119,9037.59,3.9,4,3245.74,57,62
2022-05-17,Anna Nagar,40609.98,104,7974.52,3.8,2,2180.33,60,44
2023-09-21,Anna Nagar,40932.54,92,9239.77,3.8,1,3369.14,42,50
2022-12-01,Anna Nagar,15435.61,35,3152.84,4.1,0,687.89,15,20
2023-01-26,Anna Nagar,49482.81,114,10447.71,3.9,3,2973.17,54,60
2023-09-26,Adyar,49665.09,131,13672.57,4.1,2,4423.82,53,78
2022-12-24,Velachery,48802.15,137,11619.02,3.7,3,3930.01,49,88
2023-01-21,OMR,57198.87,153,14859.91,4.0,3,3775.38,85,68
2023-12-12,Anna Nagar,51574.12,137,11338.58,3.2,2,2112.41,74,63
2022-11-06,T Nagar,61917.44,155,14397.42,4.3,2,4649.84,91,64
2022-08-08,Adyar,56651.79,155,13962.14,4.2,3,2960.58,71,84
2022-09-14,OMR,39956.16,93,9653.27,4.1,1,3336.12,38,55
2022-04-12,Velachery,39195.87,101,8909.87,4.0,2,2668.64,55,46
2023-04-05,OMR,42263.34,110,10500.11,3.8,1,1821.54,39,71
2022-06-11,OMR,45128.08,128,9196.23,4.1,0,2831.11,55,73
2023-01-18,T Nagar,61085.99,163,14901.74,3.7,2,3839.26,73,90
2023-05-09,T Nagar,38422.22,93,9373.88,3.6,3,3365.42,55,38
2022-09-21,Adyar,51974.83,142,10848.93,3.8,1,3043.25,61,81
2022-02-18,Velachery,39824.95,97,10526.24,3.9,2,2161.72,53,44
2022-10-18,Velachery,45462.88,111,9990.77,4.0,2,1986.8,48,63
2023-01-07,OMR,55023.53,133,15276.23,3.9,0,4357.57,65,68
2022-12-05,Anna Nagar,55846.29,127,14609.83,4.6,1,2286.75,67,60
2022-08-04,Anna Nagar,48985.17,125,12535.64,3.7,2,3452.55,71,54
2023-09-04,T Nagar,55016.67,135,14228.03,3.4,1,2978.21,53,82
2022-06-05,OMR,51239.86,127,13004.71,3.5,0,3655.12,52,75
2023-06-04,OMR,47755.51,110,10469.57,4.0,1,3956.93,60,50
2022-07-11,Adyar,47781.75,116,11490.15,4.0,2,3056.47,57,59
2022-04-08,Adyar,51372.29,116,9489.68,3.5,0,,51,65
2022-10-24,Adyar,59070.31,137,15096.28,5.0,2,4215.43,66,71
2022-04-12,Anna Nagar,35604.57,90,6755.59,4.3,2,2145.21,44,46
2022-03-15,OMR,38334.36,97,7232.76,4.1,2,2675.38,34,63
2022-06-21,Anna Nagar,40427.8,91,7944.89,4.1,3,2405.2,48,43
2022-04-18,Anna Nagar,43552.67,98,10455.3,4.2,2,3790.99,54,44
2023-01-25,Adyar,60132.03,135,13503.89,4.4,4,3657.56,62,73
2022-07-10,Adyar,67014.31,190,17543.28,4.7,2,5155.78,73,117
2023-05-26,Adyar,38063.0,97,10474.16,4.0,3,2014.75,45,52
2022-09-24,Adyar,69945.07,199,18759.76,4.5,2,3200.87,98,101
2022-05-29,Adyar,62777.09,155,15002.48,3.8,0,3350.27,67,88
2022-11-05,Adyar,73232.45,184,17159.28,4.8,2,2958.91,68,116
2022-10-01,Adyar,69398.73,170,19406.09,4.6,1,3138.19,93,77
2023-07-25,Adyar,42872.3,115,10409.11,4.6,3,1775.51,57,58
2023-11-01,Adyar,58977.62,146,13256.66,3.2,3,4080.19,86,60
2022-08-20,OMR,50286.0,122,13464.7,3.8,4,4189.82,44,78
2022-11-07,T Nagar,64193.71,168,14674.97,3.6,1,3922.31,63,105
2023-10-23,Velachery,37420.61,95,7530.1,4.3,2,2673.42,39,56
2022-03-06,Velachery,44498.11,104,12401.66,3.7,0,3174.88,59,45
2023-09-25,OMR,45000.56,106,11660.28,4.2,2,2886.85,62,44
2022-02-28,Adyar,48580.79,115,12032.24,4.6,1,1983.4,43,72
2023-04-27,Anna Nagar,47542.06,114,13164.13,4.6,1,3598.83,66,48
2023-03-01,Adyar,54014.3,147,13164.88,3.8,2,3373.07,81,66
2023-06-13,Adyar,44551.53,106,9028.41,3.8,7,2145.31,57,49
2022-10-30,Velachery,52105.72,136,10470.4,4.6,5,3095.21,68,68
2022-03-16,OMR,46401.24,112,10227.29,3.4,4,2200.59,41,71
2022-07-09,OMR,44960.01,101,9443.17,4.4,1,2048.79,52,49
2022-12-19,Adyar,61603.95,141,11586.94,4.6,2,2788.38,79,62
2022-11-19,Adyar,63844.74,148,12842.04,3.9,0,4995.04,73,75
2023-02-10,Anna Nagar,42995.06,95,11082.91,3.8,2,2205.3,37,58
2022-01-28,T Nagar,137976.96,341,27788.66,3.4,3,,146,195
2022-08-03,Adyar,58057.0,149,11381.28,3.6,4,4644.7,64,85
2022-04-08,Anna Nagar,51235.97,124,10908.23,4.5,2,3253.95,66,58
2023-08-27,T Nagar,63782.42,165,14969.98,4.3,2,4250.73,59,106
2022-01-01,OMR,,147,10284.13,4.2,0,2958.32,84,63
2023-04-21,OMR,42122.9,110,11787.13,3.8,5,2160.99,44,66
2022-08-16,Adyar,42426.06,108,8931.17,4.1,5,2648.74,50,58
2023-08-22,Velachery,42181.85,110,8781.13,3.6,5,3331.82,48,62
2023-01-29,Adyar,79110.45,190,15153.8,4.4,1,5047.32,83,107
2022-05-29,Anna Nagar,46562.82,105,9543.26,3.7,2,2495.65,56,49
2022-01-29,Anna Nagar,64554.23,169,17073.79,3.9,1,2657.28,93,76
2022-11-21,Adyar,61501.12,167,14163.15,4.4,3,3557.23,69,98
2022-08-19,Adyar,43621.63,109,10346.66,3.4,4,2158.03,54,55
2023-11-24,Anna Nagar,49444.03,123,11796.84,4.5,1,2421.79,65,58
2023-10-19,T Nagar,61934.41,165,11588.1,4.6,1,4002.33,61,104
2023-01-21,Velachery,50548.68,114,9621.73,3.4,6,2728.95,55,59
2022-11-24,Adyar,55038.46,133,12148.42,3.7,2,2468.57,78,55
2022-05-20,Velachery,38000.91,88,7625.89,4.0,2,2063.68,41,47
2023-12-03,Anna Nagar,,173,12665.15,3.4,2,3957.81,90,83
2022-09-06,Velachery,37200.94,94,9311.1,4.7,2,3071.81,44,50
2023-03-31,Anna Nagar,44774.47,110,9267.16,,3,3363.46,56,54
2023-08-04,Velachery,34270.44,96,7051.63,4.1,3,2226.37,54,42
2023-01-16,Adyar,60100.85,157,15137.66,4.2,3,2990.92,70,87
2022-05-06,Adyar,47355.77,107,10469.43,4.0,2,4212.08,47,60
2023-09-02,Anna Nagar,53895.98,145,12383.61,4.0,0,3438.62,83,62
2022-06-17,Anna Nagar,38132.25,85,8561.63,3.9,1,3029.23,43,42
2022-01-01,T Nagar,69750.44,185,14018.89,3.8,0,4879.39,68,117
2023-04-02,Adyar,53722.17,147,14085.1,4.3,2,4282.09,87,60
2023-01-06,OMR,40594.13,112,11115.32,3.9,4,3620.7,57,55
2022-12-24,Adyar,67066.47,162,13308.21,4.4,1,3637.86,93,69
2022-06-12,Velachery,35289.49,81,8031.29,4.4,4,2906.65,37,44
2023-08-11,Anna Nagar,47258.25,128,8879.73,4.5,5,3528.53,69,59
2023-11-03,T Nagar,19777.88,55,4762.26,4.0,1,1265.33,22,33
2022-08-29,Velachery,41488.04,118,8697.48,3.9,0,2953.25,44,74
2023-05-08,Adyar,45309.52,122,11404.94,4.0,1,2522.02,47,75
2023-12-05,Adyar,51657.4,138,10668.55,4.6,1,2877.66,75,63
2023-10-12,T Nagar,61807.19,166,12043.98,4.0,4,3563.04,72,94
2023-09-22,Velachery,35343.7,80,8133.69,3.9,3,1743.52,30,50
2023-12-17,Velachery,58392.22,138,12648.29,4.1,1,4404.0,64,74
2023-04-05,Adyar,50263.85,133,10036.02,4.1,2,3584.09,73,60
2023-11-28,OMR,50441.34,139,9642.14,4.6,3,3659.3,49,90
2022-03-01,OMR,39104.42,90,9017.73,4.8,3,2304.03,51,39
2023-03-18,Anna Nagar,56263.04,149,15742.27,3.9,3,4664.6,67,82
2023-08-15,Velachery,38616.49,96,9967.02,3.1,4,2062.17,37,59
2023-07-26,T Nagar,47684.72,109,9501.27,3.8,1,3598.77,39,70
2022-07-07,OMR,40097.33,114,7803.15,4.5,1,2895.42,55,59
2023-07-29,T Nagar,58450.55,151,10889.43,3.7,4,4093.28,57,94
2022-08-25,Anna Nagar,45309.21,103,8620.39,3.2,2,2702.08,50,53
2023-06-05,Anna Nagar,40672.54,100,10643.16,3.8,2,3578.35,54,46
2022-01-06,T Nagar,146872.44,377,37994.84,4.0,2,10427.19,139,238
2022-11-28,OMR,51939.55,133,10389.31,4.2,2,4301.66,48,85
2023-10-09,Velachery,45610.58,101,12020.24,3.7,0,2766.59,50,51
2023-08-16,Anna Nagar,42624.06,104,9609.26,3.8,0,3293.02,41,63
2023-07-28,T Nagar,52917.48,132,13617.38,3.8,2,3983.75,50,82
2023-10-20,T Nagar,57720.19,138,13956.96,3.4,5,4345.07,76,62
2022-07-19,Adyar,50044.68,111,12151.57,4.4,1,4326.26,46,65
2023-07-17,OMR,36271.7,85,8249.8,4.2,4,2807.27,38,47
2023-07-03,OMR,41590.21,112,8130.63,4.2,1,3575.69,46,66
2022-06-24,T Nagar,,126,10382.94,3.1,3,2555.7,68,58
2023-10-05,OMR,48440.0,109,11515.78,4.3,0,4291.56,64,45
2023-07-04,T Nagar,55775.33,148,12517.85,4.5,2,4069.13,68,80
2022-01-16,OMR,55630.88,150,11946.57,3.3,3,3548.63,63,87
2023-09-01,OMR,39147.36,88,10813.89,4.1,0,2991.83,32,56
2022-04-29,Adyar,53021.63,144,10276.97,4.3,2,3750.67,77,67
2023-12-30,Adyar,68730.01,181,15483.39,4.9,4,5593.22,82,99
2022-04-03,OMR,44728.74,117,12488.13,4.0,3,2518.67,46,71
2023-04-08,OMR,41246.22,103,8482.8,4.1,0,3486.17,38,65
2023-12-08,Anna Nagar,48938.11,133,9024.64,3.7,2,2921.57,60,73
2022-11-13,OMR,66905.78,157,17782.33,4.2,1,3646.43,86,71
2022-01-16,T Nagar,86114.55,229,23326.92,4.3,3,3535.74,100,129
2023-04-25,Velachery,36263.72,95,9773.23,3.1,4,2052.96,46,49
2022-08-11,Adyar,48325.78,111,10737.32,3.9,3,4170.34,66,45
2023-05-29,Anna Nagar,48021.48,123,11761.2,4.6,1,3596.98,62,61
2022-03-23,Anna Nagar,43655.76,104,8529.88,3.6,1,3527.02,42,62
2023-08-02,T Nagar,57701.32,141,12784.07,3.8,2,2647.81,60,81
2022-05-08,OMR,49964.35,119,10462.4,5.0,3,2402.03,66,53
2022-07-04,T Nagar,52750.07,136,14653.42,3.7,3,3255.79,52,84
2023-04-10,OMR,40573.12,100,9042.49,4.1,2,1847.46,53,47
2023-03-25,OMR,57388.36,142,11772.93,3.5,4,3388.8,63,79
2022-02-14,T Nagar,66049.91,149,12957.1,4.4,3,3860.23,67,82
2022-11-26,Anna Nagar,65674.11,176,14443.92,4.0,2,3972.21,104,72
2023-08-18,Velachery,37148.74,103,10279.08,3.6,0,1978.13,53,50
2023-06-26,Velachery,32867.63,80,7900.91,4.4,3,2852.46,41,39
2022-08-02,T Nagar,51716.74,125,9829.21,3.7,3,3094.23,59,66
2022-04-03,T Nagar,69313.25,182,14721.97,4.0,1,5125.29,89,93
2022-06-29,T Nagar,49441.74,133,12143.63,3.9,2,4091.12,54,79
2022-07-01,Anna Nagar,45220.02,110,8769.05,4.3,4,2812.78,55,55
2022-06-14,Anna Nagar,41684.3,96,7812.64,3.9,1,2139.14,51,45
2022-03-05,Velachery,51023.9,135,11179.04,4.8,4,2665.71,55,80
2023-03-28,Anna Nagar,44587.29,112,9394.93,4.2,2,1861.87,48,64
2023-08-05,T Nagar,63044.6,149,17082.65,4.5,5,2600.7,68,81
2023-01-17,T Nagar,58214.11,144,10730.16,4.1,2,3325.48,53,91
2022-05-05,OMR,36367.46,94,8551.02,4.5,1,1550.06,51,43
2023-07-12,T Nagar,51429.2,132,10006.79,4.3,0,2648.58,66,66
2022-11-24,Anna Nagar,,140,9087.36,3.7,2,3703.15,71,69
2022-11-27,Velachery,52394.69,132,10287.44,3.6,0,2755.77,58,74
2022-11-30,OMR,43492.21,108,9879.06,4.2,3,2533.37,50,58
2023-07-02,Velachery,49039.45,119,12400.45,4.2,2,2135.11,42,77
2023-02-03,Velachery,,99,10556.89,3.4,5,1945.01,39,60
2022-11-09,Anna Nagar,45337.3,104,8349.22,4.2,1,2942.69,54,50
2022-04-13,T Nagar,48106.94,122,12155.35,3.7,2,4076.85,63,59
2023-04-17,T Nagar,56723.69,162,11132.63,3.7,0,4772.22,65,97
2023-10-01,Adyar,70946.21,159,18989.65,4.4,0,3691.85,75,84
2022-08-10,Adyar,47026.19,128,10508.03,3.6,2,4074.19,60,68
2023-11-06,Velachery,41692.2,102,8784.72,5.0,4,1870.85,58,44
2022-01-20,Adyar,53029.36,137,13838.33,4.1,0,4071.27,71,66
2022-08-06,OMR,50936.85,125,11565.39,3.7,0,2160.1,53,72
2022-01-22,Velachery,55846.16,136,13840.08,4.6,4,4703.52,73,63
2022-02-17,T Nagar,56272.51,142,13015.17,3.8,0,4257.1,59,83
2022-03-11,T Nagar,48331.04,117,11813.87,3.5,5,3763.8,44,73
2022-02-24,Anna Nagar,44568.54,120,8751.73,4.1,2,2148.8,66,54
2023-04-06,Velachery,36759.34,94,9890.65,3.9,1,2595.41,53,41
2022-09-01,OMR,43843.04,97,9977.67,4.3,2,3328.2,50,47
2023-03-28,Adyar,53182.0,125,11074.92,4.3,0,3724.09,48,77
2022-08-30,Velachery,35740.19,83,9832.77,3.9,2,3019.28,38,45
2023-12-03,Velachery,62689.33,162,15309.99,4.1,1,2596.11,71,91
2023-06-06,OMR,39236.99,101,9378.36,4.5,3,3149.54,39,62
2022-09-15,T Nagar,58560.27,144,14605.32,4.5,4,4590.28,82,62
2023-03-25,Adyar,57366.36,134,14428.35,4.5,2,3843.1,59,75
2023-10-27,T Nagar,56221.22,158,11528.17,4.1,1,3243.23,84,74
2022-02-08,T Nagar,54838.53,125,14770.45,4.5,6,2725.89,47,78
2022-11-27,OMR,46563.22,115,10263.32,3.6,5,2448.58,43,72
2022-10-13,Anna Nagar,48767.48,114,8992.92,3.8,3,3641.31,58,56
2022-11-08,OMR,13681.8,31,3704.92,3.8,1,605.11,18,13
2023-03-05,Anna Nagar,50928.29,114,14157.06,4.1,0,4248.83,44,70
2022-05-23,Adyar,45466.18,129,11632.0,3.9,1,2170.7,75,54
2023-09-12,Velachery,,111,10068.13,4.8,2,1762.37,60,51
2023-12-24,Anna Nagar,58559.88,158,13911.02,3.8,4,5051.56,61,97
2022-08-10,T Nagar,,130,13312.69,3.2,3,4114.23,75,55
2022-03-14,Adyar,49048.92,126,12678.9,4.2,1,2138.49,74,52
2022-09-17,T Nagar,63515.28,161,12717.59,4.1,2,3772.9,76,85
2023-05-20,OMR,45749.07,104,12097.86,4.3,2,3259.26,43,61
2022-10-25,Adyar,57191.3,149,13942.91,4.2,2,3651.25,62,87
2022-11-23,Anna Nagar,49729.71,135,9582.64,4.4,1,2295.73,64,71
2023-10-16,T Nagar,60959.94,158,15244.08,4.2,3,5009.8,78,80
2022-09-22,Velachery,38872.07,110,7078.06,4.6,2,2744.33,39,71
2022-12-23,T Nagar,60171.64,157,15646.04,4.3,0,3981.05,62,95
2022-12-08,Anna Nagar,55150.82,127,14311.96,4.1,1,3098.73,68,59
2022-05-28,Anna Nagar,51339.1,130,12986.27,3.9,1,4018.6,50,80
2023-10-30,Adyar,55607.54,131,13598.0,3.7,2,2555.67,55,76
2023-01-13,T Nagar,55449.55,146,14594.67,4.3,0,2450.11,79,67
2022-04-29,T Nagar,53521.57,131,12720.8,4.6,2,2583.85,59,72
2022-08-25,T Nagar,51459.75,129,13012.68,3.9,3,3517.01,51,78
2022-11-16,OMR,45696.83,112,12479.13,4.1,1,4090.7,51,61
2022-01-14,Adyar,,156,14146.89,4.1,5,2629.97,71,85
2023-10-24,Anna Nagar,51800.38,135,12664.71,,2,4277.38,67,68
2022-09-30,T Nagar,50564.87,112,14157.24,4.4,2,3371.36,62,50
2023-11-02,Adyar,65391.21,180,13453.13,3.8,5,3250.21,100,80
2022-06-07,OMR,37647.97,88,7456.16,4.3,2,1963.89,36,52
2023-03-03,OMR,,102,10568.3,4.4,3,3263.64,37,65
2022-11-29,OMR,42311.96,104,11840.29,3.8,2,3497.1,40,64
2023-02-24,Velachery,34387.68,83,6960.49,4.6,0,2547.22,46,37
2023-06-19,OMR,31947.02,76,6474.27,,1,2395.91,45,31
2023-04-19,T Nagar,56558.79,160,11845.61,4.0,0,3840.32,93,67
2023-06-15,Velachery,30201.92,68,8096.89,3.7,2,1508.81,29,39
2022-01-25,Anna Nagar,48554.67,132,9954.89,4.8,3,3275.56,69,63
2023-06-11,OMR,43033.69,96,10342.96,4.0,4,3454.5,49,47
2022-10-21,Adyar,58794.95,142,15312.0,3.4,2,4374.0,59,83
2023-11-06,OMR,46886.1,105,11276.53,3.4,1,2776.31,62,43
2023-09-16,Adyar,55752.44,145,14414.89,3.6,2,3974.69,62,83
2022-05-26,T Nagar,41516.91,95,11362.24,,3,3327.84,43,52
2023-01-16,OMR,,119,9084.54,4.6,0,2023.93,56,63
2022-07-28,T Nagar,49268.45,122,9335.24,4.6,0,2762.95,43,79
2022-07-24,Adyar,59138.91,158,12715.48,,2,4745.19,80,78
2022-05-24,OMR,38168.81,94,9143.18,4.8,1,3282.74,50,44
2023-12-24,OMR,49708.29,131,12073.61,4.2,3,3270.4,51,80
2023-01-21,Anna Nagar,59275.96,158,11875.87,3.7,0,5200.14,91,67
2023-09-10,Adyar,70319.41,189,18383.92,3.8,0,5281.66,102,87
2022-05-25,OMR,38156.0,103,9417.71,4.0,3,2058.37,42,61
2023-05-20,Adyar,61833.88,158,13212.6,3.3,3,4500.04,94,64
2022-04-12,Adyar,48043.54,112,9749.85,4.4,1,3173.87,42,70
2022-10-23,OMR,57170.3,158,10298.9,4.0,0,3931.62,67,91
2022-07-26,T Nagar,48285.66,109,12450.42,4.9,0,2067.54,52,57
2023-01-18,T Nagar,61085.99,163,14901.74,3.7,2,3839.26,73,90
2022-06-20,Adyar,,96,10765.07,3.3,1,1929.33,39,57
2023-10-26,OMR,49684.45,123,9029.15,4.1,1,2157.3,69,54
2023-08-26,T Nagar,65149.38,183,16141.89,4.5,4,3675.08,85,98
2023-04-20,Velachery,36131.83,94,8305.77,4.5,3,2714.4,51,43
2022-07-25,T Nagar,56111.33,131,10356.5,3.7,2,2811.23,71,60
2022-08-17,Adyar,49738.66,141,11083.21,3.0,2,3011.67,82,59
2023-07-21,Anna Nagar,43125.85,102,8437.26,4.3,2,3557.75,54,48
2023-01-30,Velachery,40127.98,99,10619.91,,2,3520.95,35,64
2022-02-12,OMR,53114.04,139,12263.2,4.0,1,3299.11,80,59
2022-10-05,Adyar,57962.72,144,10889.76,3.8,1,2419.03,84,60
2022-07-05,Velachery,34760.14,91,8748.99,3.6,0,2493.62,33,58
2023-02-14,Adyar,55097.07,154,14523.75,3.9,3,3904.38,60,94
2022-11-29,Velachery,39515.1,91,10956.23,5.0,0,2824.05,51,40
2023-12-02,T Nagar,64259.58,171,14527.89,,3,4108.5,67,104
2023-10-08,Adyar,75298.15,188,13883.0,4.1,1,3794.41,104,84
2022-10-11,T Nagar,56171.78,126,10540.03,4.5,3,2515.95,59,67
2023-04-14,Velachery,41613.62,114,9575.79,3.9,1,3009.06,56,58
2023-10-20,Adyar,58561.04,154,11662.82,4.1,0,2402.45,64,90
2022-05-07,Anna Nagar,55130.44,148,12595.11,3.3,2,4284.33,74,74
2022-12-17,OMR,66525.44,154,15537.5,4.9,2,2963.61,82,72
2023-09-10,T Nagar,61445.18,141,14451.75,4.0,1,2601.52,83,58
2022-12-22,Anna Nagar,55513.09,131,11566.75,4.3,1,3126.17,46,85
2022-04-08,T Nagar,,138,15089.63,3.9,5,2827.16,61,77
2022-06-29,Velachery,29479.26,69,6733.23,4.4,2,2118.72,34,35
2022-09-12,T Nagar,53751.75,135,11858.05,4.6,3,4496.76,48,87
